RET_M1,CUSTOMER_ID,MES_BGI,MES_CLIENTE,YEAR_BGI,YEAR_CLIENTE,MES_COSECHA,YEAR_COSECHA,CLTE_COSECHA,ORD_ORDENES_TOTALES,ORD_ORDENES_COMPLETADAS,ORD_ORDENES_COMPLETADAS_A_TIEMPO,ORD_ORDENES_COMPLETADAS_CON_RETRASO,ORD_ORDENES_CANCELADAS,ORD_ORDENES_OTROS,MNT_TOTAL_GMV,MNT_TOTAL_DESCUENTO,MNT_TOTAL_COSTO_ENVIO,MNT_TOTAL_COSTO_SERVICIO,MNT_TOTAL_PROPINA,MNT_PROM_GMV,MNT_PROM_DESCUENTO,MNT_PROM_COSTO_ENVIO,MNT_PROM_PROM_SERVICIO,MNT_PROM_PROPINA,MDP_TOT_ORDENES_CASH,MDP_TOT_ORDENES_TDC,MDP_TOT_ORDENES_PAGO_DIGITAL,MDP_TOT_ORDENES_PAGO_DIGITAL_RAPPI,MDP_TOT_TARJETA_DEBITO,MDP_TOT_TDC_NACIONAL,MDP_TOT_TDC_INTERNACIONAL,EXP_TIEMPO_ESPERA_EFECTIVO_M,EXP_TIEMPO_ESPERA_PROMETIDO_M,EXP_KPI_TIEMPO_ESPERA,EXP_ORDEN_CON_RECLAMO,EXP_ORDEN_SIN_RECLAMO,EXP_ORDENES_WEB,EXP_ORDENES_ANDROID,EXP_ORDENES_IOS
0,146488506,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,33799,8500,8500,3709,2000,33799,8500,8500,3709,2000,1,0,0,0,0,0,0,28,126,0.2222222222,0,1,0,1,0
0,146681119,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,25990,0,7200,2716,2000,25990,0,7200,2716,2000,1,0,0,0,0,0,0,30,36,0.8333333333,0,1,0,1,0
0,147315150,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,54992,15000,15000,5992,4000,27496,7500,7500,2996,2000,2,0,0,0,0,0,0,58,60,0.9666666667,1,1,0,2,0
1,147440703,9,8,2021,2021,8,2021,1,3,3,1,2,0,0,46911,0,18900,7131,0,15637,0,6300,2377,0,3,0,0,0,0,0,0,24,25,1.011730205,1,2,0,3,0
0,147547445,10,9,2021,2021,9,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,124,NULL,1,1,0,2,0
0,147841835,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,88050,7500,7500,9328,2000,88050,7500,7500,9328,2000,0,1,0,0,0,0,1,76,102,0.7450980392,0,1,0,1,0
0,147945531,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,29242,34160,7500,2582,0,29242,34160,7500,2582,0,1,0,0,0,0,0,0,51,98,0.5204081633,0,1,0,1,0
0,148180793,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,9892.95,0,4600,4853,0,9892.95,0,4600,4853,0,1,0,0,0,0,0,0,20,61,0.3278688525,0,1,0,1,0
0,148202957,1,12,2022,2021,12,2021,1,2,2,1,1,0,0,78977,5150,13200,7479,4000,39488.5,2575,6600,3739.5,2000,2,0,0,0,0,0,0,61,60,1.016666667,0,2,0,2,0
0,148252669,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,31720,13500,13500,6375,2000,31720,13500,13500,6375,2000,1,0,0,0,0,0,0,68,109,0.623853211,0,1,0,1,0
0,14879465,2,1,2022,2022,1,2022,1,2,2,2,0,0,0,67540,0,9800,12092,10000,33770,0,4900,6046,5000,0,2,0,0,0,0,2,51,60,0.85,1,1,0,2,0
1,148825781,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,26766,7500,7500,2846,3000,26766,7500,7500,2846,3000,0,1,0,0,0,0,1,55,114,0.4824561404,0,1,0,1,0
0,148995536,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,29800,7500,7500,12817,2000,29800,7500,7500,12817,2000,1,0,0,0,0,0,0,1060,1087,0.9751609936,0,1,1,0,0
0,149150467,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,14410,0,5700,2690,0,14410,0,5700,2690,0,1,0,0,0,0,0,0,15,102,0.1470588235,0,1,0,1,0
1,149393356,10,9,2021,2021,9,2021,1,3,3,1,2,0,0,147513,84750,26200,25042,2000,49171,28250,8733.333333,8347.333333,666.6666667,3,0,0,0,0,0,0,44,47,0.9107936508,1,2,0,0,3
0,14964027,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,81500,0,8500,4060,0,81500,0,8500,4060,0,1,0,0,0,0,0,0,108,163,0.6625766871,0,1,0,0,1
0,1510312942,11,10,2021,2021,10,2021,1,4,3,3,0,1,0,32944,16700,17900,8978,6000,10981.33333,5566.666667,5966.666667,2992.666667,2000,3,0,0,0,0,0,0,31,88,0.4822222222,1,3,0,0,4
0,151035421,1,12,2022,2021,12,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,41,NULL,1,1,0,2,0
0,1510624073,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,25460,0,7500,4001,2000,25460,0,7500,4001,2000,1,0,0,0,0,0,0,35,87,0.4022988506,0,1,0,1,0
0,1510677420,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,33870,9200,7500,8979,2000,33870,9200,7500,8979,2000,1,0,0,0,0,0,0,47,128,0.3671875,0,1,0,1,0
0,1510808951,12,11,2021,2021,11,2021,1,3,3,3,0,0,0,162000,7500,22500,15970,6000,54000,2500,7500,5323.333333,2000,0,3,0,0,0,0,3,34,104,0.3411518031,0,3,0,0,3
1,1510977808,10,9,2021,2021,9,2021,1,1,1,0,1,0,0,61655.5,28000,5750,2770,2000,61655.5,28000,5750,2770,2000,0,1,0,0,0,0,1,84,55,1.527272727,0,1,0,1,0
0,1511119537,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,93000,17000,17000,33074,4000,46500,8500,8500,16537,2000,0,2,0,0,0,0,2,56,156,0.358974359,1,1,2,0,0
0,1511120759,10,9,2021,2021,9,2021,1,7,1,1,0,6,0,46800,8500,8500,13894,1500,46800,8500,8500,13894,1500,0,1,0,0,0,0,1,69,124,0.6448598131,3,4,0,0,7
1,1511140895,10,9,2021,2021,9,2021,1,4,4,4,0,0,0,761947,28200,27100,27130,4000,190486.75,7050,6775,6782.5,1000,0,4,0,0,0,0,4,112,136,0.7709572834,1,3,0,4,0
1,1511154218,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,19647,7500,7500,5547,0,19647,7500,7500,5547,0,1,0,0,0,0,0,0,40,88,0.4545454545,0,1,0,0,1
0,151169993,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,41783,8500,8500,4481,2000,41783,8500,8500,4481,2000,0,1,0,0,0,0,1,47,124,0.3790322581,0,1,0,0,1
0,151177598,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,78210,0,17100,4958,0,39105,0,8550,2479,0,2,0,0,0,0,0,0,21,26,0.8076923077,1,1,0,2,0
0,1511793918,9,8,2021,2021,8,2021,1,1,1,0,1,0,0,90784.98,7550,7694.98,3087,17000,90784.98,7550,7694.98,3087,17000,0,1,0,0,0,0,1,74,45,1.644444444,0,1,0,0,1
0,1511879958,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,33296,7500,7500,2496,0,33296,7500,7500,2496,0,1,0,0,0,0,0,0,51,178,0.2865168539,0,1,1,0,0
0,1512092794,10,9,2021,2021,9,2021,1,1,1,0,1,0,0,28800,28800,8500,11297,0,28800,28800,8500,11297,0,1,0,0,0,0,0,0,59,57,1.035087719,0,1,0,1,0
0,1512136495,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,0,0,4900,9207,0,0,0,4900,9207,0,1,0,0,0,0,0,0,46,65,0.7076923077,0,1,0,0,0
0,1512188662,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,29217,31990,8500,3727,2000,29217,31990,8500,3727,2000,1,0,0,0,0,0,0,27,102,0.2647058824,0,1,0,1,0
0,1512201774,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,26550,0,7850,3522,0,26550,0,7850,3522,0,1,0,0,0,0,0,0,16,41,0.3902439024,0,1,0,1,0
0,1512360347,10,9,2021,2021,9,2021,1,4,4,4,0,0,0,1510000,444000,34000,88388,0,377500,111000,8500,22097,0,4,0,0,0,0,0,0,87,133,0.6541353383,3,1,0,4,0
0,1512363060,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,12200,12200,8500,9572,0,12200,12200,8500,9572,0,1,0,0,0,0,0,0,942,983,0.9582909461,0,1,0,1,0
0,1512446578,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,29772,8500,8500,3982,2000,29772,8500,8500,3982,2000,1,0,0,0,0,0,0,24,115,0.2086956522,0,1,0,1,0
0,1512499304,1,12,2022,2021,12,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,198,NULL,0,1,0,1,0
0,1512501516,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,48735,36600,8500,4635,550,48735,36600,8500,4635,550,1,0,0,0,0,0,0,38,80,0.475,0,1,0,1,0
0,1512502822,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,48935,36600,8500,4835,550,48935,36600,8500,4835,550,1,0,0,0,0,0,0,33,84,0.3928571429,0,1,0,1,0
0,1512509477,9,8,2021,2021,8,2021,1,5,5,0,5,0,0,204575,133000,42500,21675,0,40915,26600,8500,4335,0,5,0,0,0,0,0,0,120,113,1.061946903,4,1,0,5,0
0,1512510002,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,41435,26600,8500,4335,520,41435,26600,8500,4335,520,1,0,0,0,0,0,0,36,106,0.3396226415,0,1,0,1,0
0,1512510436,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,40090,26600,8500,4460,0,40090,26600,8500,4460,0,1,0,0,0,0,0,0,32,97,0.3298969072,0,1,0,1,0
0,1512511622,9,8,2021,2021,8,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,1372,NULL,0,1,0,1,0
0,1512524339,9,8,2021,2021,8,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,82,NULL,0,1,0,1,0
0,1512529316,9,8,2021,2021,8,2021,1,4,0,0,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,82,NULL,3,1,0,4,0
0,1512531392,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,59485,45350,8500,5035,0,59485,45350,8500,5035,0,1,0,0,0,0,0,0,49,103,0.4757281553,0,1,0,1,0
0,1512532949,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,38862,27500,8500,4672,0,38862,27500,8500,4672,0,1,0,0,0,0,0,0,52,101,0.5148514851,0,1,0,1,0
0,1512535944,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,527800,14958,15000,29502,9000,263900,7479,7500,14751,4500,0,2,0,0,0,0,2,220,240,0.8956017677,0,2,0,2,0
0,1512536557,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44710,29500,8500,4960,0,44710,29500,8500,4960,0,1,0,0,0,0,0,0,54,133,0.4060150376,0,1,0,1,0
0,1512536706,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44522,29500,8500,4772,0,44522,29500,8500,4772,0,1,0,0,0,0,0,0,32,109,0.2935779817,0,1,0,1,0
0,1512537645,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44722,29500,8500,4972,0,44722,29500,8500,4972,0,1,0,0,0,0,0,0,41,117,0.3504273504,0,1,0,1,0
0,1512537938,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44785,29500,8500,5035,0,44785,29500,8500,5035,0,1,0,0,0,0,0,0,29,87,0.3333333333,0,1,0,1,0
0,1512539513,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44485,29500,8500,4735,0,44485,29500,8500,4735,0,1,0,0,0,0,0,0,39,98,0.3979591837,0,1,0,1,0
0,1512540189,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44610,29500,8500,4860,0,44610,29500,8500,4860,0,1,0,0,0,0,0,0,52,86,0.6046511628,0,1,0,1,0
0,1512545821,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44661,29300,8500,5135,0,44661,29300,8500,5135,0,1,0,0,0,0,0,0,48,77,0.6233766234,0,1,0,1,0
0,1512546419,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,43635,29300,8500,4835,0,43635,29300,8500,4835,0,1,0,0,0,0,0,0,37,77,0.4805194805,0,1,0,1,0
0,1512548293,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,88294,59000,17000,8794,0,44147,29500,8500,4397,0,2,0,0,0,0,0,0,79,97,0.8144329897,1,1,0,2,0
0,1512548562,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44204.1,29300,8500,4760,0,44204.1,29300,8500,4760,0,1,0,0,0,0,0,0,48,129,0.3720930233,0,1,0,1,0
0,1512554084,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44945,8550,4600,8801,3000,44945,8550,4600,8801,3000,1,0,0,0,0,0,0,29,82,0.3536585366,0,1,0,1,0
0,1512559602,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,49860,34900,8500,4460,0,49860,34900,8500,4460,0,1,0,0,0,0,0,0,35,123,0.2845528455,0,1,0,1,0
0,1512585673,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,42491,8500,8500,4381,8000,42491,8500,8500,4381,8000,0,1,0,0,0,0,1,43,110,0.3909090909,0,1,0,0,1
0,1512598990,9,8,2021,2021,8,2021,1,4,0,0,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,124,NULL,2,2,0,4,0
0,1512643187,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,72479,7500,7500,2779,2000,72479,7500,7500,2779,2000,0,1,0,0,0,0,1,36,87,0.4137931034,0,1,0,0,1
0,1512651072,9,8,2021,2021,8,2021,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,28,122,0.2295081967,2,1,0,3,0
0,1512652412,11,10,2021,2021,10,2021,1,1,1,0,1,0,0,43676,10000,5600,2846,2000,43676,10000,5600,2846,2000,0,1,0,0,0,0,1,35,27,1.296296296,0,1,0,1,0
0,1512682503,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,57500,8500,8500,10697,2000,57500,8500,8500,10697,2000,1,0,0,0,0,0,0,30,99,0.303030303,0,1,0,1,0
0,1512761016,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,29420,5100,5100,8992,2000,29420,5100,5100,8992,2000,1,0,0,0,0,0,0,42,132,0.3181818182,0,1,0,1,0
0,1512799925,10,9,2021,2021,9,2021,1,3,3,3,0,0,0,583620,77700,22500,1093680,18000,194540,25900,7500,364560,6000,0,3,0,0,0,0,3,126,133,0.9473684211,2,1,0,0,3
1,1512804202,10,9,2021,2021,9,2021,1,3,3,3,0,0,0,119049,88380,20250,11361,6000,39683,29460,6750,3787,2000,3,0,0,0,0,0,0,35,49,0.7142857143,2,1,0,3,0
0,1512831396,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,119598,9200,9200,19958,4000,59799,4600,4600,9979,2000,0,2,0,0,0,0,0,1095,1194,0.9170854271,1,1,0,2,0
0,1512872664,10,9,2021,2021,9,2021,1,3,3,3,0,0,0,374658,46900,24500,16179,6000,124886,15633.33333,8166.666667,5393,2000,0,3,0,0,0,0,3,51,108,0.4797145114,0,3,0,0,3
1,1512888574,10,9,2021,2021,9,2021,1,9,9,8,1,0,0,249698,101600,74600,46576,0,27744.22222,11288.88889,8288.888889,5175.111111,0,0,9,0,0,0,0,9,372,425,0.7657677253,4,5,0,9,0
0,1512915077,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,17220,7500,7500,9119,2000,17220,7500,7500,9119,2000,1,0,0,0,0,0,0,36,145,0.2482758621,0,1,0,0,1
0,1512980167,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,15574,0,4600,2796,2000,15574,0,4600,2796,2000,1,0,0,0,0,0,0,64,104,0.6153846154,0,1,0,0,1
0,1513013037,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,63344,17000,17000,10944,0,31672,8500,8500,5472,0,0,2,0,0,0,0,2,34,94,0.3617021277,1,1,0,2,0
1,1513056699,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,222500,0,8000,9990,0,222500,0,8000,9990,0,1,0,0,0,0,0,0,179,221,0.8099547511,0,1,0,0,1
0,1513075495,2,1,2022,2022,1,2022,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,132,NULL,0,1,0,1,0
0,1513128594,12,11,2021,2021,11,2021,1,3,3,3,0,0,0,146176,0,17300,11243,6000,48725.33333,0,5766.666667,3747.666667,2000,3,0,0,0,0,0,0,25,72,0.3718723037,1,2,0,0,3
0,1513138805,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,22020,1300,7500,3639,0,22020,1300,7500,3639,0,1,0,0,0,0,0,0,54,87,0.6206896552,0,1,0,1,0
0,1513152707,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,23936,7500,7500,3321,1000,23936,7500,7500,3321,1000,0,1,0,0,0,0,1,57,105,0.5428571429,0,1,0,1,0
0,1513171078,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,20954,12034,5700,3046,2000,20954,12034,5700,3046,2000,1,0,0,0,0,0,0,30,113,0.2654867257,0,1,0,1,0
0,1513179702,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,69024,31300,15000,6764,4000,34512,15650,7500,3382,2000,2,0,0,0,0,0,0,27,112,0.2410714286,1,1,0,0,2
0,1513186057,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,60849,15350,16000,13136,4000,30424.5,7675,8000,6568,2000,0,2,0,0,0,0,2,23,81,0.2901234568,0,2,0,0,2
0,1513200464,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,135703,5250,5250,8059,5000,135703,5250,5250,8059,5000,0,1,0,0,0,0,1,55,92,0.597826087,0,1,0,0,1
0,1513207168,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,37410,0,6600,3940,2000,37410,0,6600,3940,2000,0,1,0,0,0,0,1,43,45,0.9555555556,0,1,0,0,1
0,1513216381,11,10,2021,2021,10,2021,1,1,1,0,1,0,0,49946,0,8500,6326,2000,49946,0,8500,6326,2000,1,0,0,0,0,0,0,45,44,1.022727273,0,1,0,1,0
0,1513229435,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,58808.8,7600,8500,4197,2000,58808.8,7600,8500,4197,2000,0,1,0,0,0,0,1,105,130,0.8076923077,0,1,0,0,1
0,1513235083,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,102716.36,4400,8550,4551,2000,102716.36,4400,8550,4551,2000,0,1,0,0,0,0,1,42,55,0.7636363636,0,1,0,0,1
0,1513247936,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,37790,2700,12250,9069,2000,37790,2700,12250,9069,2000,1,0,0,0,0,0,0,25,35,0.7142857143,0,1,0,1,0
0,1513252978,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,68732,15000,15000,68732,0,34366,7500,7500,34366,0,0,2,0,0,0,0,2,40,110,0.3636363636,1,1,0,0,2
0,1513257695,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,39200,0,8500,3119,2000,39200,0,8500,3119,2000,0,1,0,0,0,0,1,34,107,0.3177570093,0,1,0,1,0
0,1513258271,11,10,2021,2021,10,2021,1,3,1,1,0,2,0,120565,6100,8500,9645,2000,120565,6100,8500,9645,2000,1,0,0,0,0,0,0,39,130,0.4333333333,1,2,0,0,3
1,1513292379,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,86952.8,8500,17000,7064,4000,43476.4,4250,8500,3532,2000,1,1,0,0,0,0,1,77,94,0.7976482976,0,2,0,2,0
1,1513342184,12,11,2021,2021,11,2021,1,16,16,11,5,0,0,1926834.51,20450,147200,393209,30000,120427.1569,1278.125,9200,24575.5625,1875,0,16,0,0,0,0,16,83,91,0.8958405429,3,13,0,0,16
0,1513373025,12,11,2021,2021,11,2021,1,12,8,7,1,4,0,510360,472740,67000,56155,0,63795,59092.5,8375,7019.375,0,0,8,0,0,0,0,4,49,90,0.5864428682,2,10,0,12,0
0,1513382675,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,30623,6100,6100,2705,0,30623,6100,6100,2705,0,0,1,0,0,0,0,1,74,48,1.541666667,0,1,0,1,0
0,1513396474,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,59760,7500,7500,17259,10000,59760,7500,7500,17259,10000,0,1,0,0,0,0,1,350,421,0.8313539192,0,1,0,0,1
0,1513398158,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,22118,8500,8500,3618,2000,22118,8500,8500,3618,2000,1,0,0,0,0,0,0,48,61,0.7868852459,0,1,0,1,0
0,1513511965,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,40405,7100,7100,3455,0,40405,7100,7100,3455,0,1,0,0,0,0,0,0,60,106,0.5660377358,0,1,0,0,1
0,1513522403,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,28795,0,5200,3401,0,28795,0,5200,3401,0,1,0,0,0,0,0,0,22,60,0.3666666667,0,1,0,0,1
0,1513556444,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,30650,0,8500,4239,2000,30650,0,8500,4239,2000,1,0,0,0,0,0,0,37,79,0.4683544304,0,1,0,1,0
0,1513577158,12,11,2021,2021,11,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,57,106,0.5377358491,1,1,0,2,0
0,1513581209,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,34430,0,5200,3979,2000,34430,0,5200,3979,2000,0,1,0,0,0,0,1,47,78,0.6025641026,0,1,0,1,0
0,1513602820,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,62786,0,7500,7390,2000,62786,0,7500,7390,2000,0,1,0,0,0,0,1,32,116,0.275862069,0,1,0,0,1
0,1513604479,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,134130,21350,16000,18965,27000,67065,10675,8000,9482.5,13500,0,2,0,0,0,0,2,24,87,0.2875695733,0,2,0,0,2
0,1513656839,2,1,2022,2022,1,2022,1,2,2,1,1,0,0,149080.9,800,15000,13172,4000,74540.45,400,7500,6586,2000,1,1,0,0,0,0,1,98,99,1.052318296,0,2,0,0,2
0,1513663053,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,49980,0,6100,11647,3000,49980,0,6100,11647,3000,1,0,0,0,0,0,0,41,86,0.476744186,0,1,0,0,1
0,1513673014,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,37000,0,10800,12756,2000,37000,0,10800,12756,2000,1,0,0,0,0,0,0,42,49,0.8571428571,0,1,0,1,0
0,1513723094,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,637150,91600,17300,26956,6000,212383.3333,30533.33333,5766.666667,8985.333333,2000,0,3,0,0,0,0,3,62,117,0.5142857143,0,3,0,0,3
0,1513741138,1,12,2022,2021,12,2021,1,4,4,4,0,0,0,310628,0,30000,26896,0,77657,0,7500,6724,0,0,4,0,0,0,0,4,77,92,0.8369565217,3,1,0,4,0
0,1513760674,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,44955,0,7500,3392,2000,44955,0,7500,3392,2000,1,0,0,0,0,0,0,26,60,0.4333333333,0,1,0,0,1
0,1513783258,1,12,2022,2021,12,2021,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,63,61,1.032786885,2,1,0,3,0
0,1513930238,2,1,2022,2022,1,2022,1,2,2,2,0,0,0,100596,0,14400,5592,8000,50298,0,7200,2796,4000,2,0,0,0,0,0,0,20,55,0.3636363636,1,1,0,0,2
0,151972658,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,33900,24000,7500,4028,0,33900,24000,7500,4028,0,0,0,1,0,0,0,0,32,91,0.3516483516,0,1,0,1,0
0,152061116,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,19888,5100,5100,2888,2000,19888,5100,5100,2888,2000,0,1,0,0,0,0,1,51,115,0.4434782609,0,1,0,1,0
0,152217257,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,35350,0,8500,13140,2000,35350,0,8500,13140,2000,1,0,0,0,0,0,0,57,80,0.7125,0,1,0,0,1
0,152294157,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,32450,0,5700,4115,2000,32450,0,5700,4115,2000,1,0,0,0,0,0,0,20,119,0.1680672269,0,1,0,0,1
0,152324036,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,25796,11800,6600,3536,0,25796,11800,6600,3536,0,0,1,0,0,0,0,1,64,97,0.6597938144,0,1,0,1,0
0,152723789,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,70440,70440,7500,8446,0,70440,70440,7500,8446,0,1,0,0,0,0,0,0,82,92,0.8913043478,0,1,0,0,1
0,153278126,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,66000,0,17000,695,4000,33000,0,8500,347.5,2000,2,0,0,0,0,0,0,40,71,0.6473074137,0,2,0,2,0
1,153355019,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,34175,0,7500,2521,2000,34175,0,7500,2521,2000,1,0,0,0,0,0,0,23,87,0.2643678161,0,1,0,1,0
0,154130822,10,9,2021,2021,9,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,55,NULL,0,1,0,1,0
0,154392540,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,95902,0,8500,9691,2000,95902,0,8500,9691,2000,0,0,0,1,0,0,0,79,105,0.7523809524,0,1,0,1,0
0,154633981,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,51732,15000,15000,10832,4000,25866,7500,7500,5416,2000,0,2,0,0,0,2,0,77,110,0.7,1,1,0,2,0
1,154729295,1,12,2022,2021,12,2021,1,1,1,0,1,0,0,49095.2,6600,6600,12688,2000,49095.2,6600,6600,12688,2000,0,1,0,0,0,0,1,104,57,1.824561404,0,1,0,1,0
0,155145752,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,32655,0,7500,8621,2000,32655,0,7500,8621,2000,1,0,0,0,0,0,0,56,113,0.4955752212,0,1,0,1,0
0,155323906,1,12,2022,2021,12,2021,1,4,4,4,0,0,0,134004,0,29200,25184,0,33501,0,7300,6296,0,4,0,0,0,0,0,0,28,60,0.4666666667,3,1,0,4,0
0,155398435,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,22140,8500,8500,17666,2000,22140,8500,8500,17666,2000,1,0,0,0,0,0,0,41,80,0.5125,0,1,0,1,0
0,15572619,1,12,2022,2021,12,2021,1,6,6,1,5,0,0,592946,0,36000,33448,18000,98824.33333,0,6000,5574.666667,3000,0,6,0,0,0,0,6,77,79,1.084101888,4,2,0,6,0
0,156299798,11,10,2021,2021,10,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,106,NULL,0,1,0,1,0
